timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
109.7543,0.734,0.447,0.5443,0,0,0.4311,-2.7188,-1.1595,200.6131,-377.7346,-1442.9703,56
110.3539,0.7247,0.4766,0.5857,0,0,-0.9262,2.9682,4.1413,-135.7281,568.693,530.0808,57
110.9515,0.7273,0.4743,0.5719,0,0,0.2545,-0.2359,-1.3749,118.0696,-320.4051,-551.6213,57
111.6743,0.6993,0.4677,0.593,0,0,-2.7969,-0.6624,2.1023,-305.14,-42.6477,347.724,58
112.2741,0.6797,0.4633,0.5448,0,0,-1.9616,-0.4362,-4.8129,83.5258,22.6101,-691.5223,58
112.9318,0.7145,0.4986,0.518,0,0,3.4834,3.5277,-2.6798,544.5039,396.39,213.3083,58
113.5359,0.7276,0.4965,0.518,0,0,1.3096,-0.2096,0,-217.3752,-373.7277,267.9825,59
114.1958,0.7078,0.4716,0.4435,0,0,-1.9855,-2.4851,-7.452,-329.5195,-227.5449,-745.2038,59
114.7941,0.6876,0.4698,0.509,0,0,-2.0208,-0.1837,6.5483,-3.5238,230.1377,1400.0356,59
115.3949,0.6839,0.4803,0.5285,0,0,-0.3696,1.048,1.951,165.1233,123.1688,-459.7298,59
115.995,0.7313,0.4761,0.4961,0,0,4.7397,-0.4163,-3.2435,510.9215,-146.4263,-519.4494,59
116.6568,0.6599,0.466,0.5095,0,0,-7.1396,-1.0105,1.3465,-1187.929,-59.4255,458.9933,60
117.2521,0.6502,0.4619,0.521,0,0,-0.9629,-0.4108,1.1466,617.6729,59.9724,-19.9905,60
117.8563,0.6604,0.4888,0.5454,0,0,1.017,2.6945,2.4398,197.9947,310.5277,129.3254,60
118.5157,0.6708,0.4888,0.5415,0,0,1.0428,0,-0.3958,2.5743,-269.4473,-283.5625,60
119.1157,0.6552,0.5031,0.5728,0,0,-1.5614,1.4239,3.1298,-260.4181,142.388,352.5573,61
119.8344,0.674,0.4742,0.5357,0,0,1.8782,-2.884,-3.7072,343.9576,-430.7884,-683.6915,61
120.4939,0.6893,0.483,0.5494,0,0,1.5332,0.8774,1.3705,-34.5033,376.1443,507.7708,62
121.2133,0.6919,0.4742,0.4745,0,0,0.257,-0.8772,-7.4909,-127.6129,-175.46,-886.1473,62
122.0546,0.718,0.4799,0.5642,0,0,2.6085,0.565,8.977,235.1516,144.2134,1646.7888,62
122.6538,0.697,0.4622,0.554,0,0,-2.1014,-1.7712,-1.0234,-470.9911,-233.6204,-1000.0399,63
123.3744,0.7348,0.463,0.5487,0,0,3.7813,0.0789,-0.5278,588.2704,185.014,49.5601,63
