timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
63.7781,0.7783,0.4436,0.4774,0,0,-0.6994,2.7223,15.4894,-324.6403,587.1398,2052.6172,31
64.4968,0.7654,0.4336,0.4535,0,0,-1.2851,-1.0012,-2.3825,-58.5669,-372.3484,-1787.1907,31
65.2155,0.7715,0.4093,0.405,0,0,0.6086,-2.4323,-4.8491,189.3729,-143.1116,-246.6592,31
65.9939,0.7565,0.4172,0.5134,0,0,-1.5015,0.7879,10.8323,-211.0118,322.0153,1568.14,32
66.6572,0.7311,0.4309,0.4725,0,0,-2.5415,1.3706,-4.0819,-104.0041,58.2743,-1491.4185,32
67.3743,0.7371,0.4287,0.434,0,0,0.5988,-0.2231,-3.858,314.036,-159.3739,22.395,32
68.2764,0.7529,0.4425,0.5168,0,0,1.5869,1.3871,8.2857,98.8078,161.0261,1214.3654,32
68.8778,0.7495,0.4208,0.4932,0,0,-0.3449,-2.1683,-2.3584,-193.1763,-355.5426,-1064.4097,33
69.5386,0.7533,0.4138,0.4763,0,0,0.385,-0.702,-1.6896,72.9871,146.6244,66.8803,33
70.3762,0.7495,0.4356,0.5287,0,0,-0.3856,2.1739,5.2317,-77.0599,287.599,692.1288,34
71.0961,0.7441,0.4179,0.4985,0,0,-0.5401,-1.7625,-3.0105,-15.4477,-393.6473,-824.2196,34
71.6968,0.7695,0.394,0.4727,0,0,2.547,-2.3987,-2.5816,308.7044,-63.6181,42.8951,34
72.4778,0.7148,0.3799,0.4721,0,0,-5.4705,-1.4019,-0.0615,-801.7468,99.6828,252.0052,35
73.2574,0.6973,0.4173,0.4586,0,0,-1.751,3.7354,-1.3486,371.9508,513.7294,-128.7064,35
73.8576,0.7201,0.4113,0.4543,0,0,2.2736,-0.594,-0.4338,402.4601,-432.9446,91.4785,35
74.8161,0.6986,0.4113,0.4757,0,0,-2.147,-0.0093,2.1377,-442.0566,58.4748,257.1511,36
75.4777,0.7166,0.424,0.4803,0,0,1.7953,1.2765,0.4667,394.2299,128.5741,-167.1073,36
76.078,0.7411,0.4092,0.4641,0,0,2.455,-1.4813,-1.6189,65.9621,-275.7758,-208.5543,36
76.9774,0.7185,0.4201,0.5006,0,0,-2.2633,1.0913,3.6438,-471.8268,257.265,526.269,37
77.577,0.7205,0.426,0.4807,0,0,0.2012,0.5878,-1.9843,246.4533,-50.3561,-562.8145,37
78.2968,0.7452,0.4038,0.4369,0,0,2.4755,-2.2215,-4.3801,227.4239,-280.9277,-239.5793,37
79.1369,0.7199,0.4142,0.5118,0,0,-2.5351,1.0374,7.4898,-501.0551,325.8932,1186.9916,38
79.7373,0.7182,0.4135,0.4685,0,0,-0.1638,-0.0695,-4.3307,237.1257,-110.6897,-1182.0471,38
80.5171,0.7568,0.3989,0.4472,0,0,3.8604,-1.4588,-2.1325,402.4178,-138.9307,219.8142,38
81.238,0.7395,0.4157,0.4566,0,0,-1.734,1.6871,0.9357,-559.4373,314.5817,306.8265,39
81.8371,0.7314,0.4361,0.4223,0,0,-0.806,2.0358,-3.4259,92.802,34.8762,-436.1662,39
82.7381,0.767,0.4307,0.3439,0,0,3.5593,-0.543,-7.8379,436.5325,-257.8825,-441.1981,39
83.6369,0.7101,0.4069,0.2996,0,0,-5.6987,-2.3798,-4.4308,-925.8068,-183.6833,340.7109,40
84.2365,0.7003,0.4452,0.4642,0,0,-0.971,3.8358,16.4575,472.7781,621.5673,2088.8303,40
84.8369,0.7529,0.4389,0.4428,0,0,5.2599,-0.6311,-2.135,623.0837,-446.6927,-1859.2466,40
85.6161,0.7567,0.437,0.4269,0,0,0.3738,-0.1941,-1.5956,-488.6073,43.6959,53.9368,41
86.3934,0.7737,0.4473,0.4424,0,0,1.6984,1.0272,1.5491,132.4576,122.132,314.4696,41
86.9963,0.7459,0.4487,0.4263,0,0,-2.7717,0.1476,-1.6081,-447.005,-87.9544,-315.7216,42
87.5965,0.7659,0.438,0.4181,0,0,1.992,-1.0707,-0.8173,476.3711,-121.834,79.0796,42
88.4364,0.7367,0.4153,0.448,0,0,-2.9144,-2.269,2.992,-490.641,-119.8301,380.9348,43
89.0967,0.7194,0.4419,0.4342,0,0,-1.7349,2.6544,-1.3849,117.9457,492.3418,-437.6927,43
89.8159,0.7471,0.4113,0.4172,0,0,2.7719,-3.0528,-1.7013,450.6832,-570.7181,-31.6358,43
90.6575,0.7318,0.3967,0.3603,0,0,-1.5334,-1.4694,-5.6832,-430.5368,158.3391,-398.1895,44
91.4354,0.7176,0.4347,0.4471,0,0,-1.4203,3.8027,8.6728,11.3189,527.2052,1435.599,44
92.036,0.7194,0.4377,0.4273,0,0,0.1826,0.302,-1.9771,160.29,-350.0712,-1064.9928,44
92.8167,0.7217,0.397,0.3294,0,0,0.2272,-4.0682,-9.7858,4.4578,-437.0156,-780.8724,44
93.4751,0.7066,0.434,0.3913,0,0,-1.5065,3.6999,6.1858,-173.3673,776.8059,1597.1643,45
94.0787,0.7144,0.4504,0.3818,0,0,0.7847,1.6408,-0.9458,229.1167,-205.9073,-713.1577,45
94.7381,0.7318,0.4416,0.38,0,0,1.7395,-0.8805,-0.1799,95.4825,-252.1283,76.5884,45
95.5158,0.7255,0.4248,0.4208,0,0,-0.6372,-1.6818,4.0791,-237.6717,-80.1274,425.8958,46
96.2361,0.7094,0.4525,0.4273,0,0,-1.6092,2.7658,0.6482,-97.1985,444.7523,-343.0838,46
96.8371,0.7209,0.4491,0.3994,0,0,1.1553,-0.3363,-2.7963,276.4434,-310.207,-344.4546,46
97.4968,0.7254,0.4431,0.3621,0,0,0.4491,-0.6029,-3.7233,-70.6148,-26.6603,-92.7022,47
98.1563,0.723,0.4409,0.4603,0,0,-0.2403,-0.2181,9.8142,-68.9411,38.4769,1353.7517,47
98.8766,0.7111,0.4338,0.4484,0,0,-1.1907,-0.7045,-1.1853,-95.0366,-48.635,-1099.9501,47
99.5967,0.7222,0.4187,0.4453,0,0,1.1085,-1.5154,-0.3116,229.9112,-81.0897,87.3727,47
100.3159,0.7137,0.4053,0.4132,0,0,-0.8503,-1.3394,-3.2139,-195.871,17.595,-290.2362,48
100.9172,0.7168,0.4286,0.466,0,0,0.3084,2.3272,5.2865,115.8637,366.6609,850.0478,48
101.5146,0.7125,0.4206,0.4587,0,0,-0.4246,-0.7984,-0.7304,-73.3,-312.5575,-601.6927,49
102.3567,0.7213,0.4189,0.4462,0,0,0.873,-0.1665,-1.2568,129.7659,63.1946,-52.6363,49
103.0762,0.7541,0.4392,0.5299,0,0,3.2842,2.0244,8.3794,241.1169,219.0858,963.6127,49
103.7366,0.7444,0.4497,0.4964,0,0,-0.9703,1.0588,-3.3499,-425.4556,-96.5586,-1172.9303,50
104.337,0.787,0.4285,0.4767,0,0,4.2573,-2.1261,-1.976,522.769,-318.4897,137.3896,50
105.2364,0.7707,0.413,0.4302,0,0,-1.6302,-1.553,-4.6476,-588.7526,57.3125,-267.1561,51
105.8964,0.774,0.4108,0.53,0,0,0.3327,-0.2208,9.9778,196.2876,133.2176,1462.5386,51
106.4963,0.7442,0.4332,0.4628,0,0,-2.9808,2.2403,-6.7212,-331.35,246.1114,-1669.8938,52
107.159,0.8075,0.472,0.3972,0,0,6.3338,3.8802,-6.5533,931.4561,163.9912,16.7897,52
108.1775,0.7489,0.445,0.2896,0,0,-5.86,-2.6943,-10.7651,-1219.3799,-657.4595,-421.1831,53
108.778,0.7097,0.4555,0.3438,0,0,-3.9221,1.0448,5.4219,193.7979,373.9172,1618.7023,53
109.3731,0.7447,0.444,0.3479,0,0,3.504,-1.1455,0.4089,742.6089,-219.0319,-501.2989,53
110.2784,0.7195,0.4213,0.3218,0,0,-2.523,-2.266,-2.6114,-602.7007,-112.0463,-302.0397,54
110.9958,0.708,0.44,0.4458,0,0,-1.1528,1.8681,12.4024,137.0227,413.4032,1501.3894,54
111.5974,0.7296,0.428,0.4315,0,0,2.1644,-1.2062,-1.4316,331.7183,-307.4291,-1383.3997,54
112.1961,0.7473,0.4157,0.4285,0,0,1.7684,-1.2306,-0.3027,-39.6067,-2.4366,112.8802,55
112.9167,0.7185,0.4092,0.4039,0,0,-2.8802,-0.6461,-2.4577,-464.8572,58.4489,-215.4902,55
113.5781,0.6993,0.4348,0.4323,0,0,-1.9164,2.5618,2.8445,96.3771,320.785,530.2141,55
114.1786,0.7292,0.4507,0.4165,0,0,2.9825,1.5878,-1.5789,489.8942,-97.3907,-442.3433,55
114.8969,0.7422,0.4507,0.4165,0,0,1.3008,0,0,-168.1662,-158.785,157.8945,56
115.4929,0.7314,0.427,0.4345,0,0,-1.0804,-2.366,1.791,-238.1223,-236.5983,179.1003,56
116.1551,0.707,0.4525,0.4455,0,0,-2.4336,2.5487,1.1059,-135.3168,491.4731,-68.5146,56
116.8749,0.721,0.4486,0.4399,0,0,1.3917,-0.3955,-0.5575,382.5253,-294.4216,-166.3405,56
118.1961,0.7194,0.4494,0.4337,0,0,-0.1553,0.0881,-0.6279,-154.6961,48.3543,-7.0325,57
